HW,CIN,COUT,KERNEL_SIZE,STRIDES,FLOPS,PARAMS,LATENCY,model_path
8,257,126,5,1,51.819264,0.809676,2.77562,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_4ZA11B.tflite
56,16,1014,1,1,54.058368,0.017238,3.0736,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_XYQU6T.tflite
14,266,470,3,2,55.15685,1.12565,3.64379,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_8WY1A1.tflite
27,1136,67,1,1,55.534491,0.076179,2.997,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_TEMW8P.tflite
8,124,1131,5,2,56.115696,3.507231,3.24341,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_5F2G3C.tflite
56,55,53,5,2,57.175552,0.072928,2.9773400000000003,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_THAJWT.tflite
56,204,90,1,1,57.8592,0.01845,3.1133200000000003,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_CG19UE.tflite
56,154,120,1,1,58.3296,0.0186,2.9432,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_JT4HWR.tflite
28,271,277,1,1,59.069696,0.075344,2.9898800000000003,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_LR1OM6.tflite
28,392,197,1,1,60.698064,0.077421,3.1146599999999998,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_GP7GTL.tflite
27,183,464,1,1,62.239104,0.085376,3.11239,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_ONW77C.tflite
28,119,77,3,1,64.714496,0.082544,3.3066999999999998,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_EX0563.tflite
28,1292,265,1,2,67.15842,0.342645,3.45219,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_3D6Q83.tflite
14,1397,10,5,1,68.45496,0.34926,5.81309,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_SUOUMM.tflite
27,666,141,1,1,68.560263,0.094047,3.56515,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_YIUKNH.tflite
27,189,500,1,1,69.255,0.095,3.46882,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_WGXR3O.tflite
27,131,29,5,1,69.257916,0.095004,3.7753400000000004,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_JFHIU5.tflite
13,1296,141,3,2,69.49132125,1.644765,4.64102,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_O8RY55.tflite
13,845,491,1,1,70.200234,0.415386,3.58409,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_WSYP46.tflite
56,106,24,3,1,71.87712,0.02292,3.53339,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_INU1RD.tflite
7,222,138,7,1,73.563798,1.501302,4.21024,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_SE19HM.tflite
13,532,91,3,1,73.650031,0.435799,3.9868,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_JUECHV.tflite
28,244,389,1,1,74.71912,0.095305,3.75959,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_0PJQUZ.tflite
14,61,512,7,2,75.01312,1.53088,4.111140000000001,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_M6ABNS.tflite
14,148,54,7,1,76.765752,0.391662,3.96878,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_S1YXAX.tflite
7,232,138,7,1,76.877178,1.568922,4.3835299999999995,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_YF3SXW.tflite
27,266,45,3,1,78.567975,0.107775,4.13,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_EZKNC4.tflite
14,830,490,1,1,79.80924,0.40719,4.00469,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_NYN44H.tflite
56,462,55,1,1,79.85824,0.025465,4.16658,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_Q30PQE.tflite
56,262,97,1,1,80.002496,0.025511,4.36659,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_SQQ5YE.tflite
27,94,130,3,1,80.27019,0.11011,4.1211199999999995,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_8W72K6.tflite
28,216,482,1,1,82.001696,0.104594,4.1138900000000005,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_TSQ829.tflite
56,207,126,1,1,82.188288,0.026208,4.204470000000001,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_F3R75N.tflite
13,260,209,3,1,82.686461,0.489269,4.29422,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_G7DO2T.tflite
14,102,483,3,1,86.999892,0.443877,4.33198,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_6GX0CO.tflite
13,77,138,7,1,88.017228,0.520812,4.63379,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_6XNGJ7.tflite
56,225,125,1,1,88.592,0.02825,4.59384,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_CM9PS1.tflite
56,19,242,5,2,90.310528,0.115192,4.55527,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_0EZ8T6.tflite
27,657,189,1,1,90.659898,0.124362,4.5818,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_PGSW6R.tflite
27,172,81,3,1,91.466901,0.125469,4.8860600000000005,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_8PS35M.tflite
27,512,250,1,1,93.49425,0.12825,4.76992,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_FASKLA.tflite
13,579,964,1,1,94.49128,0.55912,4.7721800000000005,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_4214B2.tflite
13,124,510,3,1,96.27423,0.56967,4.84005,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_POZZNL.tflite
14,234,84,5,1,96.330864,0.491484,5.01618,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_GOUC9O.tflite
8,33,936,7,1,96.924672,1.514448,4.93834,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_W6VLRX.tflite
27,515,258,1,1,97.050312,0.133128,4.96426,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_PJT21B.tflite
14,230,176,7,2,97.201104,1.983696,5.41632,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_3ARI08.tflite
27,47,58,7,1,97.417728,0.133632,5.3423,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_J0VF3W.tflite
28,9,1155,7,2,100.05996,0.51051,4.961060000000001,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_OBY00K.tflite
27,595,37,5,2,100.312587,0.550412,6.15362,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_JWDL6W.tflite
13,38,319,7,1,100.436193,0.594297,5.4429799999999995,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_R1QDML.tflite
7,509,83,7,1,101.439114,2.070186,5.99847,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_XQ8WTA.tflite
56,129,250,1,1,101.92,0.0325,5.24876,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_4PGBCE.tflite
13,126,100,7,1,104.3575,0.6175,5.51518,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_57WPNJ.tflite
28,94,30,7,1,108.35664,0.13821,5.73103,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_M1H1SA.tflite
14,570,978,1,1,109.453848,0.558438,5.452100000000001,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_OIYA5U.tflite
56,531,67,1,1,111.779584,0.035644,6.1159300000000005,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_8NHGAD.tflite
56,52,114,5,2,116.278176,0.148314,6.01157,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_RZ1BCC.tflite
14,105,121,7,1,122.042536,0.622666,7.17223,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_U0E5AS.tflite
13,101,149,7,1,124.64595,0.73755,7.20942,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_LJ66JR.tflite
28,135,189,5,2,125.060544,0.638064,7.01561,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_L3GHXF.tflite
56,849,193,1,2,128.6152,0.16405,6.67678,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_JQ2L56.tflite
27,367,490,1,1,131.45328,0.18032,6.62218,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_K4DSES.tflite
27,514,39,3,1,131.550237,0.180453,6.814640000000001,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_FBN764.tflite
28,226,85,3,1,135.6124,0.172975,6.92308,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_PWDTFJ.tflite
8,438,203,5,1,142.275392,2.223053,7.602810000000001,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_GLG7PO.tflite
56,204,229,1,1,147.21952,0.046945,7.4940500000000005,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_QQI3IG.tflite
56,769,61,1,1,147.29792,0.04697,8.06932,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_YH5L4B.tflite
8,216,218,7,1,147.68192,2.30753,7.84142,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_1I95V6.tflite
8,49,980,7,1,150.65344,2.35396,7.7585,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_8PLWEW.tflite
56,52,103,3,1,151.490752,0.048307,7.47785,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_T96XTM.tflite
28,1025,191,1,1,153.637344,0.195966,7.661479999999999,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_RV2AHS.tflite
14,183,488,3,1,157.627904,0.804224,8.4289,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_HJRDBX.tflite
56,223,226,1,1,158.756864,0.050624,8.18647,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_BEZ58Z.tflite
28,222,37,5,1,161.023408,0.205387,8.76277,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_0P6EA2.tflite
27,226,20,7,1,161.4735,0.2215,9.72293,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_BWGSZN.tflite
7,141,941,5,1,162.580334,3.317966,9.08672,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_0LFGME.tflite
28,1003,209,1,1,164.511424,0.209836,8.411040000000002,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_HRIW0J.tflite
13,498,2022,1,1,170.517282,1.008978,9.206940000000001,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_UYWOVM.tflite
56,1008,6,3,1,170.717568,0.054438,11.5659,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_D9P6Y8.tflite
112,108,514,1,2,175.697536,0.056026,9.11245,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_I0DD4N.tflite
27,251,978,1,1,179.666424,0.246456,9.00067,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_W1ACQC.tflite
14,136,139,7,1,181.58126,0.926435,10.762799999999999,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_LBRU75.tflite
56,2005,119,1,2,187.151776,0.238714,9.66598,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_U0TEZU.tflite
27,138,207,3,1,187.572429,0.257301,9.41531,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_24KO8X.tflite
13,1506,30,5,1,190.89057,1.12953,10.9826,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_23FGMD.tflite
28,534,464,1,1,194.62016,0.24824,9.689459999999999,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_P2CLU5.tflite
14,203,200,5,1,198.9792,1.0152,11.5494,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_8RC2R2.tflite
112,213,80,1,1,214.75328,0.01712,11.266200000000001,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_QU9SE5.tflite
56,511,134,1,1,215.154688,0.068608,10.939,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_2RS051.tflite
27,426,710,1,1,221.01093,0.30317,11.0341,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_8KVW6K.tflite
27,177,191,3,1,221.946966,0.304454,11.031799999999999,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_NX89GB.tflite
56,42,189,3,1,224.634816,0.071631,11.220600000000001,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_Q1UXZI.tflite
28,202,160,3,1,228.17536,0.29104,11.3656,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_S15SS3.tflite
28,143,228,3,1,230.232576,0.293664,11.5354,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_P5BE5S.tflite
56,967,76,1,1,230.709248,0.073568,12.5835,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_N787QL.tflite
13,176,159,7,1,231.762375,1.371375,12.1532,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_U8OZ72.tflite
28,71,85,7,1,231.9072,0.2958,11.883700000000001,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_TJSSWJ.tflite
56,17,90,7,1,235.38816,0.07506,12.4495,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_L2YU94.tflite
14,246,196,5,1,236.296816,1.205596,14.0053,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_961VZS.tflite
28,1398,25,3,1,246.6268,0.314575,15.7315,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_XVNQ79.tflite
27,141,267,3,1,247.19661,0.33909,12.4528,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_VSTHY3.tflite
56,161,10,7,1,247.4304,0.0789,19.6109,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_ZVRFVW.tflite
8,250,332,7,1,260.309248,4.067332,14.1355,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_GHHXGD.tflite
56,95,97,3,1,260.388352,0.083032,13.8649,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_S8VNPY.tflite
28,204,184,3,1,264.998272,0.338008,13.0579,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_SSX0NU.tflite
56,989,86,1,1,266.99904,0.08514,14.0212,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_QXB36D.tflite
112,120,178,1,1,270.172672,0.021538,14.5092,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_WJ7X4D.tflite
28,119,464,5,2,270.649344,1.380864,14.132700000000002,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_YPF5WO.tflite
13,1019,175,3,1,271.2619,1.6051,14.0344,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_BGLCEX.tflite
27,193,216,3,1,273.672432,0.375408,13.5246,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_1A4S7R.tflite
27,294,143,3,1,275.941809,0.378521,13.733799999999999,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_I2OAVK.tflite
112,788,28,1,1,277.122048,0.022092,18.0865,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_LZAJD6.tflite
27,804,477,1,1,279.925065,0.383985,14.0194,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_LXLCJX.tflite
56,434,23,3,1,281.804096,0.089861,14.723799999999999,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_MSFM26.tflite
112,114,198,1,1,285.62688,0.02277,14.7524,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_TRBYAR.tflite
112,181,504,1,2,287.659008,0.091728,14.5994,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_HRXZNX.tflite
13,68,1002,5,1,288.043938,1.704402,14.768600000000001,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_GZ6RKZ.tflite
56,64,59,5,1,296.223424,0.094459,15.816799999999999,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_DNO1ES.tflite
56,75,1249,1,1,297.681664,0.094924,15.214799999999999,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_DPVYYA.tflite
13,37,979,7,1,300.128114,1.775906,15.4692,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_Z8QMYC.tflite
27,58,145,7,1,300.519315,0.412235,15.492899999999999,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_Z4L79K.tflite
28,236,65,5,1,300.71496,0.383565,16.46,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_GLLJKC.tflite
112,200,120,1,1,302.56128,0.02412,15.72,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_QHEVQ8.tflite
56,1037,94,1,1,305.985792,0.097572,15.9849,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_DTTQWH.tflite
27,487,96,3,1,306.809856,0.420864,15.4311,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_5TMAQ7.tflite
56,182,61,3,1,313.534144,0.099979,16.214100000000002,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_L88HIR.tflite
13,213,181,7,1,319.287982,1.889278,16.7955,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_H47JMV.tflite
14,177,1025,3,1,320.2346,1.63385,16.0693,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_67D9U5.tflite
14,534,340,3,1,320.33848,1.63438,16.3304,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_2PRMGP.tflite
13,158,251,7,1,328.450317,1.943493,17.3736,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_OSHLEX.tflite
14,173,198,7,1,329.014224,1.678644,16.8012,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_MCDXNA.tflite
56,85,139,3,1,333.902464,0.106474,16.981099999999998,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_O43OW4.tflite
27,1013,206,3,2,342.321633,1.878308,19.1558,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_382X1S.tflite
13,493,472,3,1,354.010384,2.094736,18.330599999999997,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_LCI9UH.tflite
56,243,473,1,1,361.932032,0.115412,18.2761,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_TM3Q7O.tflite
28,506,19,7,1,369.34632,0.471105,24.7243,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_YR6HKK.tflite
27,654,16,7,1,373.796208,0.512752,19.248099999999997,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_IPEF7B.tflite
28,256,209,3,1,377.68808,0.481745,19.3105,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_SDEHT6.tflite
56,24,104,7,1,383.871488,0.122408,18.913,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_GXVWYI.tflite
112,530,59,1,1,392.990976,0.031329,23.7009,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_T50LGT.tflite
56,852,154,1,1,411.951232,0.131362,21.537,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_EL01GO.tflite
27,671,34,5,1,415.809936,0.570384,24.817,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_7DT494.tflite
224,152,58,1,1,445.261824,0.008874,26.816,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_ZFVTQB.tflite
14,213,219,7,1,448.040712,2.285922,23.3796,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_6WX3I6.tflite
28,12,989,7,1,456.696464,0.582521,22.362,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_J2TOX4.tflite
27,242,54,7,1,466.841394,0.640386,24.6346,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_4BWN60.tflite
14,991,50,7,1,475.888,2.428,27.6109,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_3NG4W3.tflite
56,123,137,3,1,476.032256,0.151796,24.469,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_9DQP0X.tflite
14,653,76,7,1,476.642208,2.431848,25.891,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_CNEMMO.tflite
56,60,52,7,1,479.594752,0.152932,25.6017,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_ZBYML0.tflite
56,37,495,3,1,518.47488,0.16533,25.520799999999998,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_3JRY3Z.tflite
112,198,212,1,1,529.206272,0.042188,27.797,LitePred/outputs/pixel9_tflite_cpu_20260608_230438/kernels/conv-bn-relu/conv-bn-relu_prior_81M1OH.tflite
